#########################################################################
# N.B.: line starting with # is omitted
#
# Content: 
# --------
# Differential production for 1H-BAR (anti-protons) from 4He CR
#   4He(Ekn) + H,He -> 1H-BAR(Ekn') + X
#
# Source: 
# -------
#	 Duperray et al., PRD 71, 083013 (2005) fit on data
#
# Format: USINE.V3 X-SECTIONS
# -------
#
#  1. First line contains
#     - Type: sigma (total X-sec) or dsigma (differential X-sec).
#     - Units allowed: 
#         i) if total X-section (Type=sigma): mb or cm2
#        ii) if differential X-section (Type=dsigma): mb/GeV or cm2/GeV (must be per Etot)
#     - Targets names: comma-separated list of element targets
#  
#  2. Second line contains energy grid definitions for which the X-sec are provided:
#     - EknMIN: minimal energy considered [GeV/n]
#     - EknMAX: maximum energy considered [GeV/n]
#     - nEkn: number of energy bins
#    N.B.1: Energy points are on a log-step grid (step = EknMAX/EknMIN^{1/(nEkn-1)}),
#           so that Ekn(bin) = EknMIN*step^bin. Hence, providing EknMIN, EknMIN,
#           and nEkn fully defines energy points for which we provide the X-sec below.
#    N.B.2: for differential X-sec (Type=dsigma), an energy grid for fragments must
#           also be provided, along with the order on which we loop on energies. 
#           The nEkn(proj)*nEkn(frag) X-sec can be ordered differently:
#     - Repeated loop value:
#         - Ekn(frag) kept constant and loop on Ekn(proj) => Loop = 1
#         - Ekn(proj) kept constant and loop on Ekn(frag) => Loop = 2
#
#  3. Group of lines/columns for a given reaction
#     - Reaction and isotopes involved (Targets names not repeated here)
#     - X-sec values for the reaction:
#         (i) As many columns as the number of targets
#              if Targets=H,He => first column is X-sec H, second column on He
#         (ii) As many lines as the number of energies
#              => nEkn(proj) for total X-sec, nEkn(proj)*nEkn(frag) for diff. X-sec
##########################################################################

#  Type  Unit     Targets
dsigma   mb/GeV   H,He

# EknMIN[GeV/n]   EknMAX[GeV/n]   nEk  (PROJECTILE GRID)
5.629632e+00      1.000000e+04    301

# EknMIN[GeV/n]   EknMAX[GeV/n]   nEkn  (FRAGMENT GRID)
1.000000e-01      1.000000e+02    151

# Repeated loop
1

4He -> 1H-bar
6.442693e-04 1.610345e-02
6.456503e-04 1.659750e-02
6.464174e-04 1.709237e-02
6.466892e-04 1.758751e-02
6.464800e-04 1.808268e-02
6.457144e-04 1.857772e-02
6.445027e-04 1.907227e-02
6.428602e-04 1.956613e-02
6.407225e-04 2.005901e-02
6.381904e-04 2.055074e-02
6.352795e-04 2.104114e-02
6.319360e-04 2.152985e-02
6.282502e-04 2.201684e-02
6.242378e-04 2.250197e-02
6.198549e-04 2.298479e-02
6.151809e-04 2.346543e-02
6.102311e-04 2.394375e-02
6.049707e-04 2.441927e-02
5.994686e-04 2.489221e-02
5.937389e-04 2.536247e-02
5.877556e-04 2.582952e-02
5.815768e-04 2.629368e-02
5.752157e-04 2.675488e-02
5.686540e-04 2.721255e-02
5.619396e-04 2.766709e-02
5.550847e-04 2.811845e-02
5.480776e-04 2.856604e-02
5.409569e-04 2.901032e-02
5.337336e-04 2.945127e-02
5.264018e-04 2.988828e-02
5.189915e-04 3.032187e-02
5.115125e-04 3.075202e-02
5.039640e-04 3.117812e-02
4.963682e-04 3.160074e-02
4.887335e-04 3.201986e-02
4.810637e-04 3.243488e-02
4.733737e-04 3.284639e-02
4.656709e-04 3.325439e-02
4.579627e-04 3.365829e-02
4.502578e-04 3.405870e-02
4.425625e-04 3.445561e-02
4.348873e-04 3.484845e-02
4.272353e-04 3.523784e-02
4.196119e-04 3.562379e-02
4.120299e-04 3.600575e-02
4.044880e-04 3.638432e-02
3.969905e-04 3.675952e-02
3.895521e-04 3.713083e-02
3.821675e-04 3.749885e-02
3.748402e-04 3.786359e-02
3.675865e-04 3.822456e-02
3.603976e-04 3.858235e-02
3.532765e-04 3.893698e-02
3.462402e-04 3.928798e-02
3.392776e-04 3.963591e-02
3.323907e-04 3.998081e-02
3.255974e-04 4.032224e-02
3.188844e-04 4.066073e-02
3.122530e-04 4.099634e-02
3.057218e-04 4.132862e-02
2.992755e-04 4.165813e-02
2.929152e-04 4.198488e-02
2.866593e-04 4.230849e-02
2.804916e-04 4.262947e-02
2.744125e-04 4.294785e-02
2.684406e-04 4.326326e-02
2.625586e-04 4.357619e-02
2.567667e-04 4.388668e-02
2.510832e-04 4.419438e-02
2.454901e-04 4.449975e-02
2.399874e-04 4.480284e-02
2.345931e-04 4.510333e-02
2.292889e-04 4.540164e-02
2.240746e-04 4.569782e-02
2.189675e-04 4.599158e-02
2.139494e-04 4.628333e-02
2.090198e-04 4.657309e-02
2.041955e-04 4.686063e-02
1.994584e-04 4.714629e-02
1.948079e-04 4.743013e-02
1.902601e-04 4.771192e-02
1.857973e-04 4.799199e-02
1.814184e-04 4.827039e-02
1.771394e-04 4.854692e-02
1.729424e-04 4.882187e-02
1.688267e-04 4.909529e-02
1.648073e-04 4.936702e-02
1.608669e-04 4.963732e-02
1.570047e-04 4.990623e-02
1.532350e-04 5.017362e-02
1.495411e-04 5.043971e-02
1.459222e-04 5.070457e-02
1.423916e-04 5.096805e-02
1.389336e-04 5.123039e-02
1.355471e-04 5.149162e-02
1.322448e-04 5.175164e-02
1.290117e-04 5.201064e-02
1.258465e-04 5.226866e-02
1.227614e-04 5.199873e-02
1.197419e-04 5.222672e-02
1.167869e-04 5.245307e-02
1.139079e-04 5.267769e-02
1.110909e-04 5.290074e-02
1.083349e-04 5.312224e-02
1.056507e-04 5.334215e-02
1.030252e-04 5.356059e-02
1.004572e-04 5.377758e-02
9.795699e-05 5.399312e-02
9.551200e-05 5.420728e-02
9.312126e-05 5.442009e-02
9.079425e-05 5.463157e-02
8.851921e-05 5.484178e-02
8.629518e-05 5.505073e-02
8.413101e-05 5.525846e-02
8.201564e-05 5.546501e-02
7.994814e-05 5.567040e-02
7.793679e-05 5.587468e-02
7.597117e-05 5.607786e-02
7.405041e-05 5.627998e-02
7.218223e-05 5.648109e-02
7.035686e-05 5.668120e-02
6.857346e-05 5.688032e-02
6.683923e-05 5.707853e-02
6.514503e-05 5.727582e-02
6.349003e-05 5.747220e-02
6.188097e-05 5.766778e-02
6.030927e-05 5.786250e-02
5.877416e-05 5.805640e-02
5.728191e-05 5.824958e-02
5.582451e-05 5.844199e-02
5.440122e-05 5.863365e-02
5.301788e-05 5.882468e-02
5.166700e-05 5.901500e-02
5.034790e-05 5.920464e-02
4.906598e-05 5.939373e-02
4.781429e-05 5.958219e-02
4.659217e-05 5.977003e-02
4.540464e-05 5.995741e-02
4.424523e-05 6.014421e-02
4.311331e-05 6.033046e-02
4.201355e-05 6.051633e-02
4.093991e-05 6.070168e-02
3.989182e-05 6.088654e-02
3.887361e-05 6.107108e-02
3.787966e-05 6.125517e-02
3.690943e-05 6.143883e-02
3.596694e-05 6.162224e-02
3.504697e-05 6.180525e-02
3.414901e-05 6.198788e-02
3.327679e-05 6.217033e-02
3.242545e-05 6.235244e-02
3.159454e-05 6.253421e-02
3.078749e-05 6.271588e-02
2.999980e-05 6.289724e-02
2.923105e-05 6.307833e-02
2.848441e-05 6.325936e-02
2.775573e-05 6.344015e-02
2.704458e-05 6.362070e-02
2.635393e-05 6.380126e-02
2.567990e-05 6.398162e-02
2.502213e-05 6.416178e-02
2.438333e-05 6.434201e-02
2.375993e-05 6.452208e-02
2.315158e-05 6.470200e-02
2.256080e-05 6.488204e-02
2.198427e-05 6.506196e-02
2.142167e-05 6.524178e-02
2.087533e-05 6.542176e-02
2.034219e-05 6.560166e-02
1.982193e-05 6.578150e-02
1.931672e-05 6.596154e-02
1.882372e-05 6.614156e-02
1.834264e-05 6.632154e-02
1.787549e-05 6.650178e-02
1.741962e-05 6.668202e-02
1.697478e-05 6.686227e-02
1.654282e-05 6.704282e-02
1.612130e-05 6.722340e-02
1.570998e-05 6.740402e-02
1.531056e-05 6.758499e-02
1.492080e-05 6.776603e-02
1.454048e-05 6.794714e-02
1.417116e-05 6.812864e-02
1.381076e-05 6.831023e-02
1.345909e-05 6.849194e-02
1.311759e-05 6.867406e-02
1.278435e-05 6.885632e-02
1.245917e-05 6.903872e-02
1.214339e-05 6.922157e-02
1.183524e-05 6.940459e-02
1.153454e-05 6.958777e-02
1.124254e-05 6.977146e-02
1.095758e-05 6.995533e-02
1.067951e-05 7.013939e-02
1.040948e-05 7.032399e-02
1.014596e-05 7.050881e-02
9.888808e-06 7.069385e-02
9.639082e-06 7.087945e-02
9.395376e-06 7.106530e-02
9.157551e-06 7.125139e-02
8.926589e-06 7.143809e-02
8.701192e-06 7.162505e-02
8.481228e-06 7.181229e-02
8.267608e-06 7.200016e-02
8.059130e-06 7.218833e-02
7.855673e-06 7.237679e-02
7.658078e-06 7.256591e-02
7.465234e-06 7.275535e-02
7.277030e-06 7.294512e-02
7.094244e-06 7.313557e-02
6.915848e-06 7.332637e-02
6.741741e-06 7.351751e-02
6.572639e-06 7.370938e-02
6.407595e-06 7.390160e-02
6.246514e-06 7.409420e-02
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
