#########################################################################
# N.B.: line starting with # is omitted
#
# Content: 
# --------
# Differential production for 1H-BAR (anti-protons) from 1H CR
#   1H(Ekn) + H,He -> 1H-BAR(Ekn') + X
#
# Source: 
# -------
#	 Duperray et al., PRD 71, 083013 (2005) fit on data
#
# Format: USINE.V3 X-SECTIONS
# -------
#
#  1. First line contains
#     - Type: sigma (total X-sec) or dsigma (differential X-sec).
#     - Units allowed: 
#         i) if total X-section (Type=sigma): mb or cm2
#        ii) if differential X-section (Type=dsigma): mb/GeV or cm2/GeV (must be per Etot)
#     - Targets names: comma-separated list of element targets
#  
#  2. Second line contains energy grid definitions for which the X-sec are provided:
#     - EknMIN: minimal energy considered [GeV/n]
#     - EknMAX: maximum energy considered [GeV/n]
#     - nEkn: number of energy bins
#    N.B.1: Energy points are on a log-step grid (step = EknMAX/EknMIN^{1/(nEkn-1)}),
#           so that Ekn(bin) = EknMIN*step^bin. Hence, providing EknMIN, EknMIN,
#           and nEkn fully defines energy points for which we provide the X-sec below.
#    N.B.2: for differential X-sec (Type=dsigma), an energy grid for fragments must
#           also be provided, along with the order on which we loop on energies. 
#           The nEkn(proj)*nEkn(frag) X-sec can be ordered differently:
#     - Repeated loop value:
#         - Ekn(frag) kept constant and loop on Ekn(proj) => Loop = 1
#         - Ekn(proj) kept constant and loop on Ekn(frag) => Loop = 2
#
#  3. Group of lines/columns for a given reaction
#     - Reaction and isotopes involved (Targets names not repeated here)
#     - X-sec values for the reaction:
#         (i) As many columns as the number of targets
#              if Targets=H,He => first column is X-sec H, second column on He
#         (ii) As many lines as the number of energies
#              => nEkn(proj) for total X-sec, nEkn(proj)*nEkn(frag) for diff. X-sec
##########################################################################

#  Type  Unit     Targets
dsigma   mb/GeV   H,He

# EknMIN[GeV/n]   EknMAX[GeV/n]   nEk  (PROJECTILE GRID)
5.629632e+00      1.000000e+04    301

# EknMIN[GeV/n]   EknMAX[GeV/n]   nEkn  (FRAGMENT GRID)
1.000000e-01      1.000000e+02    151

# Repeated loop
1

1H -> 1H-bar
4.692019e-05 1.241056e-04
5.420369e-05 1.386351e-04
6.224842e-05 1.538605e-04
7.094049e-05 1.696034e-04
8.028860e-05 1.858078e-04
9.043320e-05 2.024856e-04
1.012468e-04 2.194901e-04
1.127315e-04 2.367629e-04
1.250217e-04 2.542758e-04
1.379807e-04 2.719217e-04
1.516045e-04 2.896439e-04
1.660177e-04 3.073806e-04
1.810801e-04 3.250669e-04
1.967826e-04 3.426517e-04
2.132390e-04 3.600460e-04
2.303099e-04 3.772274e-04
2.479825e-04 3.941522e-04
2.663577e-04 4.107116e-04
2.853010e-04 4.269220e-04
3.047964e-04 4.427482e-04
3.249312e-04 4.580680e-04
3.455787e-04 4.729316e-04
3.667212e-04 4.873125e-04
3.884321e-04 5.010811e-04
4.105953e-04 5.143152e-04
4.331921e-04 5.269968e-04
4.562826e-04 5.389939e-04
4.797625e-04 5.504058e-04
5.036127e-04 5.612222e-04
5.278806e-04 5.713128e-04
5.524745e-04 5.807920e-04
5.773755e-04 5.896564e-04
6.026190e-04 5.977806e-04
6.281264e-04 6.052886e-04
6.538796e-04 6.121824e-04
6.799028e-04 6.183445e-04
7.061306e-04 6.239030e-04
7.325460e-04 6.288646e-04
7.591630e-04 6.331210e-04
7.859292e-04 6.368005e-04
8.128287e-04 6.399131e-04
8.398669e-04 6.423611e-04
8.670033e-04 6.442693e-04
8.942236e-04 6.456503e-04
9.215251e-04 6.464174e-04
9.488788e-04 6.466892e-04
9.762718e-04 6.464800e-04
1.003695e-03 6.457144e-04
1.031128e-03 6.445027e-04
1.058562e-03 6.428602e-04
1.085980e-03 6.407225e-04
1.113373e-03 6.381904e-04
1.140732e-03 6.352795e-04
1.168035e-03 6.319360e-04
1.195283e-03 6.282502e-04
1.222466e-03 6.242378e-04
1.249561e-03 6.198549e-04
1.276573e-03 6.151809e-04
1.303496e-03 6.102311e-04
1.330302e-03 6.049707e-04
1.357003e-03 5.994686e-04
1.383595e-03 5.937389e-04
1.410047e-03 5.877556e-04
1.436377e-03 5.815768e-04
1.462579e-03 5.752157e-04
1.488624e-03 5.686540e-04
1.514533e-03 5.619396e-04
1.540301e-03 5.550847e-04
1.565897e-03 5.480776e-04
1.591347e-03 5.409569e-04
1.616646e-03 5.337336e-04
1.641763e-03 5.264018e-04
1.666726e-03 5.189915e-04
1.691532e-03 5.115125e-04
1.716148e-03 5.039640e-04
1.740605e-03 4.963682e-04
1.764901e-03 4.887335e-04
1.789003e-03 4.810637e-04
1.812943e-03 4.733737e-04
1.836720e-03 4.656709e-04
1.860302e-03 4.579627e-04
1.883721e-03 4.502578e-04
1.906977e-03 4.425625e-04
1.930039e-03 4.348873e-04
1.952938e-03 4.272353e-04
1.975677e-03 4.196119e-04
1.998224e-03 4.120299e-04
2.020612e-03 4.044880e-04
2.042842e-03 3.969905e-04
2.064883e-03 3.895521e-04
2.086770e-03 3.821675e-04
2.108503e-03 3.748402e-04
2.130053e-03 3.675865e-04
2.151453e-03 3.603976e-04
2.172705e-03 3.532765e-04
2.193781e-03 3.462402e-04
2.214712e-03 3.392776e-04
